ext_canonical,ext_raw,total_occ,recent_occ,first_year,last_year,n_current_claimants,current_claimants,review_status,suggested_label,priority_score
.stackdump,.stackdump,66408,18522,2001,2023,0,,pending,unknown,5.12
.nsp,.nsp,66244,1901,2002,2023,0,,pending,unknown,5.12
.yft,.yft,66225,51805,2012,2023,0,,pending,unknown,5.12
.fmx,.fmx,66164,20777,2007,2023,0,,pending,unknown,5.12
.site,.site,66131,6238,1992,2023,0,,pending,unknown,5.12
.tip,.tip,66129,13662,2000,2023,0,,pending,unknown,5.12
.crypt,.crypt,66111,16709,1987,2023,0,,pending,unknown,5.12
.short,.short,66087,10782,1970,2023,0,,pending,unknown,5.12
.inst,.inst,66043,43205,1997,2023,0,,pending,unknown,5.12
.wtf,.wtf,66007,5902,2002,2023,0,,pending,unknown,5.12
.rendertexture,.renderTexture,65854,36474,2011,2023,0,,pending,unknown,5.12
.nav,.nav,65852,13806,2002,2023,0,,pending,unknown,5.12
.dt,.dt,65834,16806,1995,2023,0,,pending,unknown,5.12
.disco,.disco,65759,15066,2002,2023,0,,pending,unknown,5.12
.nvd,.nvd,65750,19073,2002,2023,0,,pending,unknown,5.12
.04,.04,65687,16796,1993,2023,0,,pending,numeric-suffix,5.12
.age,.age,65666,4916,2000,2023,0,,pending,unknown,5.12
.prf,.prf,65656,16470,1970,2023,0,,pending,unknown,5.12
.git,".git,.GIT",65612,10060,1970,2023,0,,pending,unknown,5.12
.expr,.expr,65521,3633,1979,2023,0,,pending,unknown,5.12
.rsa,".RSA,.rsa",65511,19035,2003,2023,0,,pending,unknown,5.12
.cur,.cur,65384,27146,1970,2023,0,,pending,unknown,5.12
.pad,.pad,65361,26692,1970,2023,0,,pending,unknown,5.12
.v4p,.v4p,65148,3060,2008,2023,0,,pending,unknown,5.11
.gemfile,.gemfile,65111,24731,2010,2023,0,,pending,unknown,5.11
.usfm,.usfm,65048,9937,2008,2023,0,,pending,unknown,5.11
.eo,.eo,65003,20132,1997,2023,0,,pending,unknown,5.11
.makefile,".makefile,.Makefile",65000,15506,1985,2023,0,,pending,unknown,5.11
.dtl,.dtl,64992,8506,2001,2023,0,,pending,unknown,5.11
.lz4,.lz4,64981,36892,2010,2023,0,,pending,unknown,5.11
.cga,.cga,64906,51007,2000,2023,0,,pending,unknown,5.11
.cap,.cap,64877,12906,1997,2023,0,,pending,unknown,5.11
.ecm,.ecm,64746,23581,2000,2023,0,,pending,unknown,5.11
.inputactions,.inputactions,64735,31925,2017,2023,0,,pending,unknown,5.11
.gout,.gout,64719,1023,2004,2023,0,,pending,unknown,5.11
.spt,.spt,64691,11637,1970,2023,0,,pending,unknown,5.11
.elmt,.elmt,64669,34755,2007,2023,0,,pending,unknown,5.11
.edf,.edf,64617,36809,1998,2023,0,,pending,unknown,5.11
.000,.000,64538,11297,1996,2023,0,,pending,numeric-suffix,5.11
.grid,.grid,64532,43580,1991,2023,0,,pending,unknown,5.11
.bo4data,.BO4Data,64385,64385,2021,2022,0,,pending,unknown,5.11
.36,.36,64366,27068,1994,2023,0,,pending,numeric-suffix,5.11
.pred,.pred,64343,15887,1998,2023,0,,pending,unknown,5.11
.cpt,.cpt,64257,15563,1996,2023,0,,pending,unknown,5.11
.srtssav,.SRTSsav,64234,30052,2012,2022,0,,pending,unknown,5.11
.34,.34,64212,32271,1987,2023,0,,pending,numeric-suffix,5.11
.la2,.la2,64189,64161,2005,2022,0,,pending,unknown,5.11
.jenkinsfile,".Jenkinsfile,.jenkinsfile",64130,22883,2014,2023,0,,pending,unknown,5.11
.pdsprj,.pdsprj,64127,40537,2012,2023,0,,pending,unknown,5.11
.lemma,.lemma,64007,6275,2013,2023,0,,pending,unknown,5.11
.gr,.gr,63874,27328,1982,2023,0,,pending,unknown,5.11
.tac,.tac,63524,3260,1970,2023,0,,pending,unknown,5.10
.84f6d1043dbc66df12f2078344beed14b5af0ef6,.84f6d1043dbc66df12f2078344beed14b5af0ef6,63455,63455,2022,2022,0,,pending,sha-filename,5.10
.p5m,.p5m,63369,21866,2009,2023,0,,pending,unknown,5.10
.mgt,.mgt,63293,11935,2010,2023,0,,pending,unknown,5.10
.pha,.pha,63255,20995,2004,2023,0,,pending,unknown,5.10
.jdx,.jdx,63071,57104,2001,2023,0,,pending,unknown,5.10
.clf,.clf,62998,21337,2001,2023,0,,pending,unknown,5.10
.swiftinterface,.swiftinterface,62926,53480,2016,2023,0,,pending,unknown,5.10
.identcache,.identcache,62924,14448,2004,2023,0,,pending,unknown,5.10
.cff,.cff,62824,29825,2000,2023,0,,pending,unknown,5.10
.sbgn,.sbgn,62815,13378,2011,2023,0,,pending,unknown,5.10
.fzp,.fzp,62740,4502,2010,2023,0,,pending,unknown,5.10
.nndf,.nndf,62657,607,2021,2023,0,,pending,unknown,5.10
.elixir,.elixir,62541,24084,2013,2023,0,,pending,unknown,5.10
.bank,.bank,62503,17621,1993,2023,0,,pending,unknown,5.10
.qct,.qct,62417,62341,2010,2022,0,,pending,unknown,5.10
.xql,.xql,62239,9010,2001,2023,0,,pending,unknown,5.09
.trans,.trans,62051,41104,1970,2023,0,,pending,unknown,5.09
.fsc,.fsc,61933,1433,1996,2023,0,,pending,unknown,5.09
.gise,.gise,61898,10714,1970,2023,0,,pending,unknown,5.09
.spotd,.spotd,61757,61685,2018,2021,0,,pending,unknown,5.09
.cjc,.cjc,61738,40343,2000,2022,0,,pending,unknown,5.09
.vrp,.vrp,61675,14656,2003,2023,0,,pending,unknown,5.09
.after,.after,61562,10947,1970,2023,0,,pending,unknown,5.09
.rcfdb,.rcfdb,61459,20080,1970,2023,0,,pending,unknown,5.09
.processed,.processed,61405,691,2003,2023,0,,pending,unknown,5.09
.task,.task,61397,25362,2000,2023,0,,pending,unknown,5.09
.ttx,.ttx,61396,11398,1970,2023,0,,pending,unknown,5.09
.mut,.mut,61315,1003,2003,2023,0,,pending,unknown,5.09
.buf,.buf,61188,34032,2003,2023,0,,pending,unknown,5.09
.vmf,.vmf,61171,13739,2001,2023,0,,pending,unknown,5.09
.mpp,.mpp,61150,11855,1995,2023,0,,pending,unknown,5.09
.ttcn,.ttcn,61048,22216,2005,2023,0,,pending,unknown,5.09
.swatch,.swatch,61027,20177,2006,2023,0,,pending,unknown,5.09
.s2d,.s2d,61011,12,2007,2023,0,,pending,unknown,5.09
.gii,.gii,60923,50692,2007,2023,0,,pending,unknown,5.08
.sc2replay,.SC2Replay,60843,29573,2010,2023,0,,pending,unknown,5.08
.qip,.qip,60751,25155,1970,2023,0,,pending,unknown,5.08
.kf,.kf,60606,36853,2006,2023,0,,pending,unknown,5.08
.vbw,.vbw,60565,15707,1970,2023,0,,pending,unknown,5.08
.flv,.flv,60553,9899,2001,2023,0,,pending,binary:video,5.08
.bld,.bld,60519,12239,1970,2023,0,,pending,unknown,5.08
.ttslua,.ttslua,60376,22821,2016,2023,0,,pending,unknown,5.08
.prl,.prl,60355,26207,1996,2023,0,,pending,unknown,5.08
.zsc,.zsc,60316,15098,2012,2023,0,,pending,unknown,5.08
.aab,.aab,60237,34857,2000,2023,0,,pending,unknown,5.08
.ncd,.ncd,60226,14533,1970,2023,0,,pending,unknown,5.08
.pxi,.pxi,60172,10502,1970,2023,0,,pending,unknown,5.08
.ja,.ja,60085,3653,1970,2023,0,,pending,unknown,5.08
.twb,.twb,60049,33901,1992,2023,0,,pending,unknown,5.08
.p3d,.p3d,60042,18886,2000,2023,0,,pending,unknown,5.08
.jfd,.jfd,59997,9841,2006,2023,0,,pending,unknown,5.08
.tech,.tech,59960,40169,1994,2023,0,,pending,unknown,5.08
.kl,.kl,59798,28311,2001,2023,0,,pending,unknown,5.08
.cgam,.cgam,59781,45792,2016,2023,0,,pending,unknown,5.08
.fly,.fly,59760,29197,1998,2023,0,,pending,unknown,5.08
.lud,.lud,59739,34533,2008,2023,0,,pending,unknown,5.08
.moment,.moment,59627,43,2015,2021,0,,pending,unknown,5.08
.vsh,.vsh,59614,15848,1995,2023,0,,pending,unknown,5.08
.cal,.cal,59526,27924,1991,2023,0,,pending,unknown,5.07
.mn,.mn,59509,6565,1970,2023,0,,pending,unknown,5.07
.gds,.gds,59483,17980,2001,2023,0,,pending,unknown,5.07
.plan,.plan,59022,23478,1992,2023,0,,pending,unknown,5.07
.ycp,.ycp,58940,27,2002,2023,0,,pending,unknown,5.07
.sdo,.sdo,58909,17729,1970,2023,0,,pending,unknown,5.07
.sam,.sam,58879,12727,1970,2023,0,,pending,unknown,5.07
.wsdt,.wsdt,58859,9722,1970,2023,0,,pending,unknown,5.07
.mof,.mof,58647,9009,1970,2023,0,,pending,unknown,5.07
.tlg,.tlg,58604,24763,2004,2023,0,,pending,unknown,5.07
.menu,.menu,58591,11097,1969,2023,0,,pending,unknown,5.07
.obw,.Obw,116805,25,2011,2019,0,,pending,unknown,5.07
.osc,.osc,58494,30492,1992,2023,0,,pending,unknown,5.07
.eng,.eng,58396,10961,1994,2023,0,,pending,unknown,5.07
.tags,.tags,58346,9330,1993,2023,0,,pending,unknown,5.07
.adf,.adf,58238,12428,2000,2023,0,,pending,unknown,5.07
.cod,.cod,58229,10492,1970,2023,0,,pending,unknown,5.07
.part,.part,58127,19879,2000,2023,0,,pending,unknown,5.06
.expl,.expl,58076,3381,2008,2023,0,,pending,unknown,5.06
.native,.native,58075,21405,1998,2023,0,,pending,unknown,5.06
.mexa64,.mexa64,57962,14240,1970,2023,0,,pending,unknown,5.06
.f0s,.f0s,57927,2,2016,2022,0,,pending,unknown,5.06
.ccbi,.ccbi,57650,4866,2012,2023,0,,pending,unknown,5.06
.bhc,.bhc,57564,31456,2012,2023,0,,pending,unknown,5.06
.wurst,.wurst,57443,15981,2012,2023,0,,pending,unknown,5.06
.check,.check,57410,12587,1970,2023,0,,pending,unknown,5.06
.offset,.offset,57289,8732,2002,2022,0,,pending,unknown,5.06
.afa,.afa,57283,4278,2000,2023,0,,pending,unknown,5.06
.postrm,.postrm,57253,20951,1969,2023,0,,pending,unknown,5.06
.fidl,.fidl,57168,36983,2007,2023,0,,pending,unknown,5.06
.identifier,.Identifier,57118,41226,2009,2023,0,,pending,unknown,5.06
.bmml,.bmml,57000,798,1996,2023,0,,pending,unknown,5.06
.tis,.tis,56987,7109,2001,2023,0,,pending,unknown,5.06
.frq,.frq,56964,11547,2000,2023,0,,pending,unknown,5.06
.view,.view,56902,11326,1991,2023,0,,pending,unknown,5.06
.scenario,.scenario,56712,30419,1999,2023,0,,pending,unknown,5.05
.parsed,.parsed,56699,17046,2004,2023,0,,pending,unknown,5.05
.grc,.grc,56696,16196,1970,2023,0,,pending,unknown,5.05
.ctrl,.ctrl,56670,8454,1995,2023,0,,pending,unknown,5.05
.vdi,.vdi,56573,21631,2002,2023,0,,pending,unknown,5.05
.ph,.ph,56481,30618,1991,2023,0,,pending,unknown,5.05
.licx,.licx,56415,13264,2001,2023,0,,pending,unknown,5.05
.dis,.dis,56261,22462,1992,2023,0,,pending,unknown,5.05
.pygtex,.pygtex,56187,23347,2015,2023,0,,pending,unknown,5.05
.ssl,.ssl,56146,15237,1988,2023,0,,pending,unknown,5.05
.opp,.opp,56116,21153,2008,2023,0,,pending,unknown,5.05
.nitro,.nitro,55986,52860,2016,2023,0,,pending,unknown,5.05
.entitlements,.entitlements,55959,24748,2000,2023,0,,pending,unknown,5.05
.crx,.crx,55822,8962,1970,2023,0,,pending,unknown,5.05
.prmtop,.prmtop,55716,6694,2008,2023,0,,pending,unknown,5.05
.bphys,.bphys,55601,14716,2010,2022,0,,pending,unknown,5.05
.ucf,.ucf,55584,10533,1970,2023,0,,pending,unknown,5.04
.pkc,.pkc,55572,12328,2002,2023,0,,pending,unknown,5.04
.nfo,.nfo,55415,15309,1997,2023,0,,pending,unknown,5.04
.pip,.pip,55392,9671,2001,2023,0,,pending,unknown,5.04
.setup,.setup,55380,12416,1970,2023,0,,pending,unknown,5.04
.description,.description,55287,5454,1999,2023,0,,pending,unknown,5.04
.eww,.eww,55269,25839,1970,2023,0,,pending,unknown,5.04
.wmf,".wmf,.WMF",55260,15416,1999,2023,0,,pending,unknown,5.04
.40,.40,55247,19073,1980,2023,0,,pending,numeric-suffix,5.04
.leaf,.leaf,55144,5716,1998,2023,0,,pending,unknown,5.04
.hyst,.hyst,55063,55052,2018,2021,0,,pending,unknown,5.04
.interim,.interim,55013,13722,2013,2023,0,,pending,unknown,5.04
.ger,.ger,55000,3918,1993,2023,0,,pending,unknown,5.04
.cachefile,.cachefile,54980,605,2007,2023,0,,pending,unknown,5.04
.xqx,.xqx,54904,32473,2010,2022,0,,pending,unknown,5.04
.hamlet,.hamlet,54882,6495,2010,2023,0,,pending,unknown,5.04
.mcp,.mcp,54862,5911,1970,2023,0,,pending,unknown,5.04
.why,.why,54857,33737,2004,2023,0,,pending,unknown,5.04
.sumo,.sumo,54845,16667,2006,2023,0,,pending,unknown,5.04
.mxlx,.mxlx,54817,42227,2012,2023,0,,pending,unknown,5.04
.routes,.routes,54810,17336,1991,2023,0,,pending,unknown,5.04
.xmf,.xmf,54806,35597,2005,2023,0,,pending,unknown,5.04
.xqm,.xqm,54729,9698,2006,2023,0,,pending,unknown,5.04
.qsub,.qsub,54727,28127,2005,2023,0,,pending,unknown,5.04
.z,".z,.Z",546985,293041,1970,2023,1,z,pending,unknown,5.04
.dtml,.dtml,54693,3452,2000,2023,0,,pending,unknown,5.04
.gro,.gro,54693,19318,1997,2023,0,,pending,unknown,5.04
.lzx,.lzx,54687,173,2003,2023,0,,pending,unknown,5.04
.extra,.Extra,54675,11070,2003,2023,0,,pending,unknown,5.04
.cst,.cst,54513,7621,1970,2023,0,,pending,unknown,5.04
.ace,.ace,54497,29058,1977,2023,0,,pending,unknown,5.04
.soc,.soc,54486,45366,1997,2023,0,,pending,unknown,5.04
.lighting,.lighting,54402,46477,2013,2023,0,,pending,unknown,5.04
.fds,.fds,54394,15847,2007,2023,0,,pending,unknown,5.04
.cub,.cub,54386,18340,2005,2023,0,,pending,unknown,5.04
.lai,.lai,54350,10497,1999,2023,0,,pending,unknown,5.04
.csp,.csp,54316,20290,2002,2023,0,,pending,unknown,5.03
.60,.60,54282,14226,1996,2023,0,,pending,numeric-suffix,5.03
.xsc,.xsc,54236,29642,2004,2023,0,,pending,unknown,5.03
.mon,.mon,54114,34375,1991,2023,0,,pending,unknown,5.03
.replay,.replay,54065,45400,1991,2023,0,,pending,unknown,5.03
.bo3,".bo3,.BO3",54044,30483,2014,2023,0,,pending,unknown,5.03
.texture,.texture,53938,27299,1995,2023,0,,pending,unknown,5.03
.remove,.remove,53696,19429,1992,2023,0,,pending,unknown,5.03
.bnk,.bnk,53605,16815,1998,2023,0,,pending,unknown,5.03
.kra,.kra,53542,30068,1989,2023,0,,pending,unknown,5.03
.plugin,.plugin,53355,12532,1986,2023,0,,pending,unknown,5.03
.physicsmaterial2d,.physicsMaterial2D,53345,22999,2006,2023,0,,pending,unknown,5.03
.dialog,.dialog,53341,33162,2000,2023,0,,pending,unknown,5.03
.logu,.logu,106422,0,2017,2017,0,,pending,unknown,5.03
.session,.session,53282,17291,1997,2023,0,,pending,unknown,5.03
.agg,.agg,53178,25543,2000,2023,0,,pending,unknown,5.03
.qmlc,.qmlc,53155,21806,2016,2023,0,,pending,unknown,5.03
.hru,.hru,53140,11633,2014,2023,0,,pending,unknown,5.03
.pbz2,.pbz2,53110,28888,2015,2023,0,,pending,unknown,5.03
.rle,.rle,53076,17050,1998,2023,0,,pending,unknown,5.02
.slog,.slog,53056,50426,2001,2023,0,,pending,unknown,5.02
.mm2,.mm2,52963,18,2006,2023,0,,pending,unknown,5.02
.resjson,.resjson,52912,15587,2012,2023,0,,pending,unknown,5.02
.b01,.b01,52834,39176,2000,2023,0,,pending,unknown,5.02
.converted,.converted,52686,4629,2007,2023,0,,pending,unknown,5.02
.cygport,.cygport,52646,7752,2006,2023,0,,pending,unknown,5.02
.tvg,.tvg,52623,10369,2010,2023,0,,pending,unknown,5.02
.sso,.sso,52580,27557,2004,2023,0,,pending,unknown,5.02
.atr,.atr,52563,22785,1996,2023,0,,pending,unknown,5.02
.nn,.nn,52561,19717,2001,2023,0,,pending,unknown,5.02
.rev,".Rev,.rev",52553,15763,2007,2023,0,,pending,unknown,5.02
.jucer,.jucer,52552,11793,2010,2023,0,,pending,unknown,5.02
.xtext,.xtext,52532,6209,2006,2023,0,,pending,unknown,5.02
.morfa,.morfa,104590,0,2008,2016,0,,pending,unknown,5.02
.auto,.auto,52360,34403,1970,2023,0,,pending,unknown,5.02
.bleu,.bleu,52310,50314,1970,2022,0,,pending,unknown,5.02
.ecf,.ecf,52264,12544,2000,2023,0,,pending,unknown,5.02
.jet,.jet,52195,25123,1994,2023,0,,pending,unknown,5.02
.overridecontroller,.overrideController,52084,25126,2014,2023,0,,pending,unknown,5.02
.inflow,.Inflow,51977,42064,2011,2023,0,,pending,unknown,5.02
.xreport,.xreport,51969,11595,1970,2023,0,,pending,unknown,5.02
.snk,.snk,51936,16403,1970,2023,0,,pending,unknown,5.02
.policy,.policy,51897,17756,1970,2023,0,,pending,unknown,5.02
.loc,.loc,51866,10231,1970,2023,0,,pending,unknown,5.01
.min,.min,51850,9964,1992,2023,0,,pending,unknown,5.01
.ubulk,.ubulk,51828,39043,2002,2023,0,,pending,unknown,5.01
.church,.church,51808,66,2009,2022,0,,pending,unknown,5.01
.design,.design,51765,16751,1992,2023,0,,pending,unknown,5.01
.male,.male,103266,2,2011,2019,0,,pending,unknown,5.01
.ner,.ner,51664,589,2011,2022,0,,pending,unknown,5.01
.skel,.skel,51616,22099,1970,2023,0,,pending,unknown,5.01
.srf,.srf,51589,9458,2000,2023,0,,pending,unknown,5.01
.rnc,.rnc,51581,6101,1970,2023,0,,pending,unknown,5.01
.solution,.solution,51556,21676,1970,2023,0,,pending,unknown,5.01
.cb,.cb,51546,19707,1983,2023,0,,pending,unknown,5.01
.javajet,.javajet,51521,5464,2003,2023,0,,pending,unknown,5.01
.obs,.obs,51438,28467,1999,2023,0,,pending,unknown,5.01
.wma,.wma,51358,11455,2000,2023,0,,pending,binary:audio,5.01
.jld,.jld,51343,14212,2012,2023,0,,pending,unknown,5.01
.rptdesign,.rptdesign,51314,11339,2005,2023,0,,pending,unknown,5.01
.clean,.clean,51261,5147,1970,2023,0,,pending,unknown,5.01
.dumpstream,.dumpstream,51210,37268,2017,2023,0,,pending,unknown,5.01
.toe,.toe,50990,22317,2007,2023,0,,pending,unknown,5.01
.hl,.hl,50955,9099,2005,2023,0,,pending,unknown,5.01
.sjsir,.sjsir,50807,19188,2013,2023,0,,pending,unknown,5.01
.t7,.t7,50789,7119,2011,2023,0,,pending,unknown,5.01
.50,.50,50565,14672,1987,2023,0,,pending,numeric-suffix,5.00
.fml,.fml,50557,21076,1997,2023,0,,pending,unknown,5.00
.jam,.jam,50536,6631,2000,2023,0,,pending,unknown,5.00
.surface,.surface,50529,31548,1992,2023,0,,pending,unknown,5.00
.doxygen,.doxygen,50476,21080,1970,2023,0,,pending,unknown,5.00
.pfm,.pfm,50456,29143,1997,2023,0,,pending,unknown,5.00
.cab,.cab,50449,15694,1998,2023,0,,pending,unknown,5.00
.zstd,.zstd,50442,49260,2015,2023,0,,pending,unknown,5.00
.psf,.psf,50435,11063,1994,2023,0,,pending,unknown,5.00
.sm,.sm,50419,10680,1993,2023,0,,pending,unknown,5.00
.ns,.ns,50357,5180,1987,2023,0,,pending,unknown,5.00
.op,.op,50307,14064,1987,2023,0,,pending,unknown,5.00
.pkm,.pkm,50287,9665,2008,2023,0,,pending,unknown,5.00
.39,.39,50273,20812,1994,2023,0,,pending,numeric-suffix,5.00
.ttix,.ttix,50266,63,2020,2021,0,,pending,unknown,5.00
.prerm,.prerm,50200,20110,1969,2023,0,,pending,unknown,5.00
.tbt,.tbt,50167,45083,2008,2023,0,,pending,unknown,5.00
.rect,.rect,50156,165,1992,2023,0,,pending,unknown,5.00
.pref,.pref,50034,24974,2002,2023,0,,pending,unknown,5.00
.prs,.prs,50019,2557,1999,2023,0,,pending,unknown,5.00
.mai,.MAI,50005,33811,2011,2023,0,,pending,unknown,5.00
.gdbtablx,.gdbtablx,49938,19230,2011,2023,0,,pending,unknown,5.00
.37,.37,49858,22767,1979,2023,0,,pending,numeric-suffix,5.00
.help,.help,49808,10132,1970,2023,0,,pending,unknown,5.00
.nunjucks,.nunjucks,49760,5942,2013,2023,0,,pending,unknown,5.00
.tem,.tem,49747,14923,2000,2023,0,,pending,unknown,5.00
.gmt,.gmt,49690,6246,2002,2023,0,,pending,unknown,5.00
.fd,.fd,49684,14330,1986,2023,0,,pending,unknown,5.00
.netconvert,.netconvert,49658,11970,1999,2023,0,,pending,unknown,5.00
.xap,.xap,49539,1094,2002,2023,0,,pending,unknown,4.99
.lbi,.lbi,49498,3615,2001,2023,0,,pending,unknown,4.99
.cert,.cert,49427,26704,1970,2023,0,,pending,unknown,4.99
.foliage,.foliage,49394,44931,2015,2023,0,,pending,unknown,4.99
.med,.med,49383,44428,1992,2023,0,,pending,unknown,4.99
.gmk,.gmk,49329,10065,1995,2023,0,,pending,unknown,4.99
.38,.38,49270,20870,1994,2023,0,,pending,numeric-suffix,4.99
.license,".LICENSE,.license",49264,25469,1970,2023,0,,pending,license/manifest,4.99
.dns,.dns,49254,585,1970,2023,0,,pending,unknown,4.99
.udn,.udn,49204,7991,2013,2023,0,,pending,unknown,4.99
.good,.good,49176,18404,1970,2023,0,,pending,unknown,4.99
.xtuml,.xtuml,49167,8487,2010,2023,0,,pending,unknown,4.99
.drm,.drm,49105,46256,1970,2023,0,,pending,unknown,4.99
.dsn,".DSN,.dsn",48882,16260,1970,2023,0,,pending,unknown,4.99
.points,.points,48854,7832,1991,2023,0,,pending,unknown,4.99
.tmap,.tmap,48818,582,2005,2023,0,,pending,unknown,4.99
.cbproj,.cbproj,48813,10309,1970,2023,0,,pending,unknown,4.99
.dbc,.dbc,48812,17318,1970,2023,0,,pending,unknown,4.99
.are,.are,48766,9107,2000,2023,0,,pending,unknown,4.99
.02,.02,48484,11440,1987,2023,0,,pending,numeric-suffix,4.99
.arm,.arm,48476,17567,1970,2023,0,,pending,unknown,4.99
.inf,".inf,.INF",483405,195689,1970,2023,1,inform,pending,unknown,4.98
.s2p,.s2p,48309,33534,2001,2023,0,,pending,unknown,4.98
.002,.002,48306,23176,1987,2023,0,,pending,numeric-suffix,4.98
.tptp,.tptp,48211,6236,2003,2023,0,,pending,unknown,4.98
.scen,.scen,48178,17940,2006,2023,0,,pending,unknown,4.98
.dlg,".dlg,.DLG",48001,16683,1970,2023,0,,pending,unknown,4.98
.rpgmvo,.rpgmvo,47991,32301,2016,2023,0,,pending,unknown,4.98
.exlib,.exlib,47988,7496,2009,2023,0,,pending,unknown,4.98
.fm,.fm,47975,13343,1994,2023,0,,pending,unknown,4.98
.msbt,.msbt,47965,11873,2016,2023,0,,pending,unknown,4.98
.jag,.jag,47961,1929,2006,2023,0,,pending,unknown,4.98
.gfd,.gfd,47899,41440,2001,2022,0,,pending,unknown,4.98
.hog,.hog,47887,2040,2007,2023,0,,pending,unknown,4.98
.kp,.kp,47869,20056,1997,2023,0,,pending,unknown,4.98
.elmo,.elmo,47833,9632,2013,2023,0,,pending,unknown,4.98
.mtn,.mtn,47812,31013,1970,2023,0,,pending,unknown,4.98
.mobileprovision,.mobileprovision,47776,8380,2001,2023,0,,pending,unknown,4.98
.nacl,.nacl,47543,44475,1970,2023,0,,pending,unknown,4.98
.names,.names,47506,32255,1970,2023,0,,pending,unknown,4.98
.bcf,.bcf,47504,9214,2000,2023,0,,pending,unknown,4.98
.3ssl,.3ssl,47390,31245,2006,2023,0,,pending,unknown,4.98
.profraw,.profraw,47301,6569,2013,2023,0,,pending,unknown,4.97
.zhengma,.zhengma,47274,46977,2002,2020,0,,pending,unknown,4.97
.hoa,.hoa,47218,33464,2009,2023,0,,pending,unknown,4.97
.sgmodule,.sgmodule,47178,14045,2020,2023,0,,pending,unknown,4.97
.dml,.dml,47153,18481,2001,2023,0,,pending,unknown,4.97
.jdf,.jdf,47118,38489,2007,2023,0,,pending,unknown,4.97
.links,.links,47094,8695,1970,2023,0,,pending,unknown,4.97
.dr16,.dr16,47065,45993,2021,2021,0,,pending,unknown,4.97
.iso,.iso,47057,9584,1993,2023,0,,pending,unknown,4.97
.afdesign,.afdesign,47003,20788,2000,2023,0,,pending,unknown,4.97
.80,.80,46849,10348,1996,2023,0,,pending,numeric-suffix,4.97
.fbp,.fbp,46837,6405,2005,2023,0,,pending,unknown,4.97
.lm,.lm,46832,14055,1997,2023,0,,pending,unknown,4.97
.pf,.pf,46813,16962,1998,2023,0,,pending,unknown,4.97
.mop,.mop,46752,29109,2002,2023,0,,pending,unknown,4.97
.fun,.fun,46730,6085,1989,2023,0,,pending,unknown,4.97
.wmz,.wmz,46717,24749,2001,2023,0,,pending,unknown,4.97
.diso,.diso,46715,161,2012,2022,0,,pending,unknown,4.97
.legofit,.legofit,46710,46509,2018,2022,0,,pending,unknown,4.97
.greenfoot,.greenfoot,46695,5914,2008,2023,0,,pending,unknown,4.97
.msp,.msp,46684,4146,1998,2023,0,,pending,unknown,4.97
.iv4,.iv4,46629,11097,2013,2023,0,,pending,unknown,4.97
.tcpou,.TcPOU,46625,20221,2012,2023,0,,pending,unknown,4.97
.xfm,.xfm,46559,5733,2001,2023,0,,pending,unknown,4.97
.stroke,.stroke,46559,202,1996,2023,0,,pending,unknown,4.97
.finger,.finger,46452,46314,2002,2023,0,,pending,unknown,4.97
.hpctrace,.hpctrace,46432,377,2015,2023,0,,pending,unknown,4.97
